Cause,Code-ICD-10-113,Age,Gender,Year,Deaths,Population,Crude Rate
Shigellosis and amebiasis,GR113-002,33,F,2005,0,2015588,Unreliable
Shigellosis and amebiasis,GR113-002,33,F,2010,0,1943287,Unreliable
Shigellosis and amebiasis,GR113-002,33,F,2015,0,2166123,Unreliable
Shigellosis and amebiasis,GR113-002,34,F,2005,0,2137339,Unreliable
Shigellosis and amebiasis,GR113-002,34,F,2010,0,1923012,Unreliable
Shigellosis and amebiasis,GR113-002,34,F,2015,0,2146121,Unreliable
Shigellosis and amebiasis,GR113-002,35,F,2005,0,2176855,Unreliable
Shigellosis and amebiasis,GR113-002,35,F,2010,0,1975518,Unreliable
Shigellosis and amebiasis,GR113-002,35,F,2015,0,2180134,Unreliable
Shigellosis and amebiasis,GR113-002,36,F,2005,0,2064403,Unreliable
Shigellosis and amebiasis,GR113-002,36,F,2010,0,1911492,Unreliable
Shigellosis and amebiasis,GR113-002,36,F,2015,0,2055478,Unreliable
Shigellosis and amebiasis,GR113-002,37,F,2005,0,2028122,Unreliable
Shigellosis and amebiasis,GR113-002,37,F,2010,0,1981059,Unreliable
Shigellosis and amebiasis,GR113-002,37,F,2015,0,2017940,Unreliable
Shigellosis and amebiasis,GR113-002,38,F,2005,0,2041731,Unreliable
Shigellosis and amebiasis,GR113-002,38,F,2010,0,2072160,Unreliable
Shigellosis and amebiasis,GR113-002,38,F,2015,0,2003325,Unreliable
Shigellosis and amebiasis,GR113-002,39,F,2005,0,2100509,Unreliable
Shigellosis and amebiasis,GR113-002,39,F,2010,0,2197391,Unreliable
Shigellosis and amebiasis,GR113-002,39,F,2015,0,1944284,Unreliable
Shigellosis and amebiasis,GR113-002,40,F,2005,0,2244129,Unreliable
Shigellosis and amebiasis,GR113-002,40,F,2010,0,2192025,Unreliable
Shigellosis and amebiasis,GR113-002,40,F,2015,0,2000626,Unreliable
Shigellosis and amebiasis,GR113-002,41,F,2005,0,2295371,Unreliable
Shigellosis and amebiasis,GR113-002,41,F,2010,0,2067167,Unreliable
Shigellosis and amebiasis,GR113-002,41,F,2015,0,1946164,Unreliable
Shigellosis and amebiasis,GR113-002,42,F,2005,0,2291530,Unreliable
Shigellosis and amebiasis,GR113-002,42,F,2010,0,2047451,Unreliable
Shigellosis and amebiasis,GR113-002,42,F,2015,0,1981947,Unreliable
Shigellosis and amebiasis,GR113-002,43,F,2005,0,2301346,Unreliable
Shigellosis and amebiasis,GR113-002,43,F,2010,0,2069115,Unreliable
Shigellosis and amebiasis,GR113-002,43,F,2015,0,2068346,Unreliable
Shigellosis and amebiasis,GR113-002,44,F,2005,0,2321347,Unreliable
Shigellosis and amebiasis,GR113-002,44,F,2010,0,2121229,Unreliable
Shigellosis and amebiasis,GR113-002,44,F,2015,0,2187962,Unreliable
Shigellosis and amebiasis,GR113-002,45,F,2005,0,2352677,Unreliable
Shigellosis and amebiasis,GR113-002,45,F,2010,0,2271418,Unreliable
Shigellosis and amebiasis,GR113-002,45,F,2015,0,2206861,Unreliable
Shigellosis and amebiasis,GR113-002,46,F,2005,0,2276013,Unreliable
Shigellosis and amebiasis,GR113-002,46,F,2010,0,2288779,Unreliable
Shigellosis and amebiasis,GR113-002,46,F,2015,0,2095675,Unreliable
Shigellosis and amebiasis,GR113-002,47,F,2005,0,2283353,Unreliable
Shigellosis and amebiasis,GR113-002,47,F,2010,0,2297017,Unreliable
Shigellosis and amebiasis,GR113-002,47,F,2015,0,2054083,Unreliable
Shigellosis and amebiasis,GR113-002,48,F,2005,0,2261293,Unreliable
Shigellosis and amebiasis,GR113-002,48,F,2010,0,2301062,Unreliable
Shigellosis and amebiasis,GR113-002,48,F,2015,0,2062616,Unreliable
Shigellosis and amebiasis,GR113-002,49,F,2005,0,2183752,Unreliable
Shigellosis and amebiasis,GR113-002,49,F,2010,0,2341230,Unreliable
Shigellosis and amebiasis,GR113-002,49,F,2015,0,2099680,Unreliable
Shigellosis and amebiasis,GR113-002,50,F,2005,0,2181791,Unreliable
Shigellosis and amebiasis,GR113-002,50,F,2010,0,2359941,Unreliable
Shigellosis and amebiasis,GR113-002,50,F,2015,0,2227286,Unreliable
Shigellosis and amebiasis,GR113-002,51,F,2005,0,2112391,Unreliable
Shigellosis and amebiasis,GR113-002,51,F,2010,0,2273865,Unreliable
Shigellosis and amebiasis,GR113-002,51,F,2015,0,2276939,Unreliable
Shigellosis and amebiasis,GR113-002,52,F,2005,0,2041805,Unreliable
Shigellosis and amebiasis,GR113-002,52,F,2010,0,2293600,Unreliable
Shigellosis and amebiasis,GR113-002,52,F,2015,0,2279256,Unreliable
Shigellosis and amebiasis,GR113-002,53,F,2005,0,1980116,Unreliable
Shigellosis and amebiasis,GR113-002,53,F,2010,0,2239000,Unreliable
Shigellosis and amebiasis,GR113-002,53,F,2015,0,2277046,Unreliable
Shigellosis and amebiasis,GR113-002,54,F,2005,0,1941338,Unreliable
Shigellosis and amebiasis,GR113-002,54,F,2010,0,2198445,Unreliable
Shigellosis and amebiasis,GR113-002,54,F,2015,0,2309943,Unreliable
Shigellosis and amebiasis,GR113-002,55,F,2005,0,1923637,Unreliable
Shigellosis and amebiasis,GR113-002,55,F,2010,0,2181236,Unreliable
Shigellosis and amebiasis,GR113-002,55,F,2015,0,2324887,Unreliable
Shigellosis and amebiasis,GR113-002,56,F,2005,0,1863943,Unreliable
Shigellosis and amebiasis,GR113-002,56,F,2010,0,2081372,Unreliable
Shigellosis and amebiasis,GR113-002,56,F,2015,0,2255835,Unreliable
Shigellosis and amebiasis,GR113-002,57,F,2005,0,1842786,Unreliable
Shigellosis and amebiasis,GR113-002,57,F,2010,0,2031031,Unreliable
Shigellosis and amebiasis,GR113-002,57,F,2015,0,2246694,Unreliable
Shigellosis and amebiasis,GR113-002,58,F,2005,1,1929365,Unreliable
Shigellosis and amebiasis,GR113-002,58,F,2010,0,1960120,Unreliable
Shigellosis and amebiasis,GR113-002,58,F,2015,0,2228294,Unreliable
Shigellosis and amebiasis,GR113-002,59,F,2005,0,1448128,Unreliable
Shigellosis and amebiasis,GR113-002,59,F,2010,0,1887398,Unreliable
Shigellosis and amebiasis,GR113-002,59,F,2015,0,2154665,Unreliable
Shigellosis and amebiasis,GR113-002,60,F,2005,0,1433435,Unreliable
Shigellosis and amebiasis,GR113-002,60,F,2010,0,1875624,Unreliable
Shigellosis and amebiasis,GR113-002,60,F,2015,0,2138784,Unreliable
Shigellosis and amebiasis,GR113-002,61,F,2005,0,1428216,Unreliable
Shigellosis and amebiasis,GR113-002,61,F,2010,0,1813519,Unreliable
Shigellosis and amebiasis,GR113-002,61,F,2015,0,2060944,Unreliable
Shigellosis and amebiasis,GR113-002,62,F,2005,0,1475790,Unreliable
Shigellosis and amebiasis,GR113-002,62,F,2010,0,1850490,Unreliable
Shigellosis and amebiasis,GR113-002,62,F,2015,0,1986021,Unreliable
Shigellosis and amebiasis,GR113-002,63,F,2005,0,1310319,Unreliable
Shigellosis and amebiasis,GR113-002,63,F,2010,0,1811555,Unreliable
Shigellosis and amebiasis,GR113-002,63,F,2015,0,1909879,Unreliable
Shigellosis and amebiasis,GR113-002,64,F,2005,0,1212791,Unreliable
Shigellosis and amebiasis,GR113-002,64,F,2010,0,1389236,Unreliable
Shigellosis and amebiasis,GR113-002,64,F,2015,0,1857069,Unreliable
Shigellosis and amebiasis,GR113-002,65,F,2005,0,1183371,Unreliable
Shigellosis and amebiasis,GR113-002,65,F,2010,0,1407451,Unreliable
Shigellosis and amebiasis,GR113-002,65,F,2015,0,1812107,Unreliable
Shigellosis and amebiasis,GR113-002,66,F,2005,1,1121292,Unreliable
Shigellosis and amebiasis,GR113-002,66,F,2010,0,1390865,Unreliable
Shigellosis and amebiasis,GR113-002,66,F,2015,0,1760795,Unreliable
Shigellosis and amebiasis,GR113-002,67,F,2005,0,1102944,Unreliable
Shigellosis and amebiasis,GR113-002,67,F,2010,0,1400459,Unreliable
Shigellosis and amebiasis,GR113-002,67,F,2015,0,1741227,Unreliable
Shigellosis and amebiasis,GR113-002,68,F,2005,0,1040489,Unreliable
Shigellosis and amebiasis,GR113-002,68,F,2010,0,1236376,Unreliable
Shigellosis and amebiasis,GR113-002,68,F,2015,0,1812428,Unreliable
Shigellosis and amebiasis,GR113-002,69,F,2005,1,1021404,Unreliable
Shigellosis and amebiasis,GR113-002,69,F,2010,0,1147565,Unreliable
Shigellosis and amebiasis,GR113-002,69,F,2015,0,1344721,Unreliable
Shigellosis and amebiasis,GR113-002,70,F,2005,0,1016272,Unreliable
Shigellosis and amebiasis,GR113-002,70,F,2010,0,1097510,Unreliable
Shigellosis and amebiasis,GR113-002,70,F,2015,0,1329818,Unreliable
Shigellosis and amebiasis,GR113-002,71,F,2005,0,937061,Unreliable
Shigellosis and amebiasis,GR113-002,71,F,2010,0,1049175,Unreliable
Shigellosis and amebiasis,GR113-002,71,F,2015,0,1298089,Unreliable
Shigellosis and amebiasis,GR113-002,72,F,2005,0,935793,Unreliable
Shigellosis and amebiasis,GR113-002,72,F,2010,0,1010549,Unreliable
Shigellosis and amebiasis,GR113-002,72,F,2015,0,1328954,Unreliable
Shigellosis and amebiasis,GR113-002,73,F,2005,0,925511,Unreliable
Shigellosis and amebiasis,GR113-002,73,F,2010,0,949097,Unreliable
Shigellosis and amebiasis,GR113-002,73,F,2015,0,1162411,Unreliable
Shigellosis and amebiasis,GR113-002,74,F,2005,0,914432,Unreliable
Shigellosis and amebiasis,GR113-002,74,F,2010,0,927863,Unreliable
Shigellosis and amebiasis,GR113-002,74,F,2015,0,1067619,Unreliable
Shigellosis and amebiasis,GR113-002,75,F,2005,0,920144,Unreliable
Shigellosis and amebiasis,GR113-002,75,F,2010,0,899069,Unreliable
Shigellosis and amebiasis,GR113-002,75,F,2015,0,1010164,Unreliable
Shigellosis and amebiasis,GR113-002,76,F,2005,0,872922,Unreliable
Shigellosis and amebiasis,GR113-002,76,F,2010,0,823266,Unreliable
Shigellosis and amebiasis,GR113-002,76,F,2015,0,947283,Unreliable
Shigellosis and amebiasis,GR113-002,77,F,2005,0,864332,Unreliable
Shigellosis and amebiasis,GR113-002,77,F,2010,0,823446,Unreliable
Shigellosis and amebiasis,GR113-002,77,F,2015,0,910536,Unreliable
Shigellosis and amebiasis,GR113-002,78,F,2005,0,838488,Unreliable
Shigellosis and amebiasis,GR113-002,78,F,2010,0,797665,Unreliable
Shigellosis and amebiasis,GR113-002,78,F,2015,0,840960,Unreliable
Shigellosis and amebiasis,GR113-002,79,F,2005,0,803370,Unreliable
Shigellosis and amebiasis,GR113-002,79,F,2010,0,791961,Unreliable
Shigellosis and amebiasis,GR113-002,79,F,2015,1,803984,Unreliable
Shigellosis and amebiasis,GR113-002,80,F,2005,0,785122,Unreliable
Shigellosis and amebiasis,GR113-002,80,F,2010,0,764952,Unreliable
Shigellosis and amebiasis,GR113-002,80,F,2015,0,772956,Unreliable
Shigellosis and amebiasis,GR113-002,81,F,2005,1,742630,Unreliable
Shigellosis and amebiasis,GR113-002,81,F,2010,0,717995,Unreliable
Shigellosis and amebiasis,GR113-002,81,F,2015,0,693056,Unreliable
Shigellosis and amebiasis,GR113-002,82,F,2005,0,683339,Unreliable
Shigellosis and amebiasis,GR113-002,82,F,2010,0,698438,Unreliable
Shigellosis and amebiasis,GR113-002,82,F,2015,0,671319,Unreliable
Shigellosis and amebiasis,GR113-002,83,F,2005,1,648391,Unreliable
Shigellosis and amebiasis,GR113-002,83,F,2010,1,654978,Unreliable
Shigellosis and amebiasis,GR113-002,83,F,2015,0,640387,Unreliable
Shigellosis and amebiasis,GR113-002,84,F,2005,0,595097,Unreliable
Shigellosis and amebiasis,GR113-002,84,F,2010,0,612590,Unreliable
Shigellosis and amebiasis,GR113-002,84,F,2015,0,608958,Unreliable
Shigellosis and amebiasis,GR113-002,85,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,85,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,85,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,86,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,86,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,86,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,87,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,87,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,87,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,88,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,88,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,88,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,89,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,89,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,89,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,90,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,90,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,90,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,91,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,91,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,91,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,92,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,92,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,92,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,93,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,93,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,93,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,94,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,94,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,94,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,95,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,95,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,95,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,96,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,96,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,96,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,97,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,97,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,97,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,98,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,98,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,98,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,99,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,99,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,99,F,2015,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,100,F,2005,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,100,F,2010,0,Not Applicable,Not Applicable
Shigellosis and amebiasis,GR113-002,100,F,2015,0,Not Applicable,Not Applicable
Tuberculosis,GR113-004,0,F,2005,0,1956682,Unreliable
Tuberculosis,GR113-004,0,F,2010,0,1929877,Unreliable
Tuberculosis,GR113-004,0,F,2015,0,1942904,Unreliable
Tuberculosis,GR113-004,1,F,2005,0,1950494,Unreliable
Tuberculosis,GR113-004,1,F,2010,0,1947217,Unreliable
Tuberculosis,GR113-004,1,F,2015,1,1939269,Unreliable
Tuberculosis,GR113-004,2,F,2005,1,1932337,Unreliable
Tuberculosis,GR113-004,2,F,2010,1,2004731,Unreliable
Tuberculosis,GR113-004,2,F,2015,0,1939979,Unreliable
Tuberculosis,GR113-004,3,F,2005,0,1930395,Unreliable
Tuberculosis,GR113-004,3,F,2010,0,2014490,Unreliable
Tuberculosis,GR113-004,3,F,2015,0,1943417,Unreliable
Tuberculosis,GR113-004,4,F,2005,0,1971897,Unreliable
Tuberculosis,GR113-004,4,F,2010,0,1985620,Unreliable
Tuberculosis,GR113-004,4,F,2015,0,1964111,Unreliable
Tuberculosis,GR113-004,5,F,2005,0,1901483,Unreliable
Tuberculosis,GR113-004,5,F,2010,0,1984764,Unreliable
Tuberculosis,GR113-004,5,F,2015,0,1967310,Unreliable
Tuberculosis,GR113-004,6,F,2005,0,1871697,Unreliable
Tuberculosis,GR113-004,6,F,2010,0,1991062,Unreliable
Tuberculosis,GR113-004,6,F,2015,0,1968544,Unreliable
Tuberculosis,GR113-004,7,F,2005,0,1876179,Unreliable
Tuberculosis,GR113-004,7,F,2010,1,1973503,Unreliable
Tuberculosis,GR113-004,7,F,2015,0,2031242,Unreliable
Tuberculosis,GR113-004,8,F,2005,0,1888355,Unreliable
Tuberculosis,GR113-004,8,F,2010,0,1981033,Unreliable
Tuberculosis,GR113-004,8,F,2015,0,2039062,Unreliable
Tuberculosis,GR113-004,9,F,2005,0,1936186,Unreliable
Tuberculosis,GR113-004,9,F,2010,1,2028657,Unreliable
Tuberculosis,GR113-004,9,F,2015,0,2021886,Unreliable
Tuberculosis,GR113-004,10,F,2005,0,2024518,Unreliable
Tuberculosis,GR113-004,10,F,2010,1,2036545,Unreliable
Tuberculosis,GR113-004,10,F,2015,0,2017346,Unreliable
Tuberculosis,GR113-004,11,F,2005,0,2024711,Unreliable
Tuberculosis,GR113-004,11,F,2010,0,2011151,Unreliable
Tuberculosis,GR113-004,11,F,2015,0,2023586,Unreliable
Tuberculosis,GR113-004,12,F,2005,0,2072265,Unreliable
Tuberculosis,GR113-004,12,F,2010,0,2006098,Unreliable
Tuberculosis,GR113-004,12,F,2015,0,2010241,Unreliable
Tuberculosis,GR113-004,13,F,2005,0,2104267,Unreliable
Tuberculosis,GR113-004,13,F,2010,0,2013099,Unreliable
Tuberculosis,GR113-004,13,F,2015,0,2001602,Unreliable
Tuberculosis,GR113-004,14,F,2005,1,2122621,Unreliable
Tuberculosis,GR113-004,14,F,2010,0,2030439,Unreliable
Tuberculosis,GR113-004,14,F,2015,0,2049167,Unreliable
Tuberculosis,GR113-004,15,F,2005,0,2168521,Unreliable
Tuberculosis,GR113-004,15,F,2010,0,2065798,Unreliable
Tuberculosis,GR113-004,15,F,2015,0,2076753,Unreliable
Tuberculosis,GR113-004,16,F,2005,1,2094194,Unreliable
Tuberculosis,GR113-004,16,F,2010,0,2100105,Unreliable
Tuberculosis,GR113-004,16,F,2015,0,2045025,Unreliable
Tuberculosis,GR113-004,17,F,2005,1,2055847,Unreliable
Tuberculosis,GR113-004,17,F,2010,1,2132142,Unreliable
Tuberculosis,GR113-004,17,F,2015,0,2049112,Unreliable
Tuberculosis,GR113-004,18,F,2005,0,2050714,Unreliable
Tuberculosis,GR113-004,18,F,2010,1,2195382,Unreliable
Tuberculosis,GR113-004,18,F,2015,0,2061954,Unreliable
Tuberculosis,GR113-004,19,F,2005,1,2065513,Unreliable
Tuberculosis,GR113-004,19,F,2010,0,2243250,Unreliable
Tuberculosis,GR113-004,19,F,2015,0,2078192,Unreliable
Tuberculosis,GR113-004,20,F,2005,1,2055521,Unreliable
Tuberculosis,GR113-004,20,F,2010,0,2210810,Unreliable
Tuberculosis,GR113-004,20,F,2015,1,2123067,Unreliable
Tuberculosis,GR113-004,21,F,2005,0,2011168,Unreliable
Tuberculosis,GR113-004,21,F,2010,1,2131096,Unreliable
Tuberculosis,GR113-004,21,F,2015,0,2166784,Unreliable
Tuberculosis,GR113-004,22,F,2005,2,2024927,Unreliable
Tuberculosis,GR113-004,22,F,2010,0,2086845,Unreliable
Tuberculosis,GR113-004,22,F,2015,0,2197776,Unreliable
Tuberculosis,GR113-004,23,F,2005,0,2046870,Unreliable
Tuberculosis,GR113-004,23,F,2010,1,2057772,Unreliable
Tuberculosis,GR113-004,23,F,2015,1,2264424,Unreliable
Tuberculosis,GR113-004,24,F,2005,0,2084320,Unreliable
Tuberculosis,GR113-004,24,F,2010,0,2085300,Unreliable
